ID,Identifier,Title,Type,Creator,Creation_Date,Image_URL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AK-KOG-313-11,http://hdl.handle.net/10934/RM0001.COLLECT.353694,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh6.ggpht.com/cJ1gOIQbXQuZQwCr4JvDDfW9sbawdlMuetHAEnb9vK-j5-MtjSDwXvSj-I0hnpYXFTjk4WWGJwEZ7JuQzV8O5QqGmHw=s0,,,,
AK-KOG-313-12,http://hdl.handle.net/10934/RM0001.COLLECT.353695,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh4.ggpht.com/ym4TBUgUE-3E7lL_U9Pb1PWTRc5fb9ILGDyyFVYeUIHwb3xnl-pw1lYo1-t-GmQW6PnHDpY_ryg4UPn1JIHEDixlKsYC=s0,,,,
AK-KOG-313-13,http://hdl.handle.net/10934/RM0001.COLLECT.353696,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh4.ggpht.com/lryd4SELJBaI_lmCz21I-PPVa6PaESNRMLAsfNywPXaZC2IfZdOlKonxMQJQAtwDcbNpDKal3mMkNJyiv6obhYFu1eg=s0,,,,
AK-KOG-313-14,http://hdl.handle.net/10934/RM0001.COLLECT.353697,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh4.ggpht.com/W4jD6q_ix52L69DNVQTKAuIZ3YmBNE99QHR2hC9uh3OSKEFPUUZC_coFwWxpU9Ii97WxZkAdzEEMKbnqvPoxp5cBO7Lu=s0,,,,
AK-KOG-313-15,http://hdl.handle.net/10934/RM0001.COLLECT.353698,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh3.ggpht.com/qUl94MUJj06I3tTSQjbPU3Dza7Xi5u0IqU5scTmuxUql4imNhjq6pM2oT4l5gm5FORKd2SisQhcxYdIbqgCCoMw-V1cu=s0,,,,
AK-KOG-313-16,http://hdl.handle.net/10934/RM0001.COLLECT.353699,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh4.ggpht.com/uP4lcNFjGsjelwXKxxhzl7U4dXP3MAPZe5HmLbCdYzyjhAhH-JWEjfLjaEFdnqqMGyUurvfAwVZq4kPIcozj7pI5-w=s0,,,,
AK-KOG-313-17,http://hdl.handle.net/10934/RM0001.COLLECT.353700,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh5.ggpht.com/Lak-aQ_r4RIuYBoQu8HBYKs4r_cNyza6bXD-Xqrqu51v5slN1bRaL21lgIue3z4Twg7cr--6_OPF1m9HxddDOggMQh8=s0,,,,
AK-KOG-313-18,http://hdl.handle.net/10934/RM0001.COLLECT.353702,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh5.ggpht.com/UNo50rYWZfTD8_E6VxiNAr790gehWhI5Y6-Z8mOHlyjg8tyxrBYJgXixdSGPZfm8IKjJBsC2iylUwxa9uETAevKnc3k=s0,,,,
AK-KOG-313-19,http://hdl.handle.net/10934/RM0001.COLLECT.353703,Klokvormige kop met een voorstelling van de kruisiging,kop,anonymous,1780,https://lh6.ggpht.com/OhysdvQ40u_YRpqEGDwI5_DDCaBQShxqgCy-91oSQUd07jfWZ97K_PObKKJ28uGuCqsK7pWFUnmKm_W4p_432Zca8foW=s0,,,,
AK-KOG-313-2,http://hdl.handle.net/10934/RM0001.COLLECT.353685,Eivormige theepot met een voorstelling van de kruisiging,theepot,anonymous,1780,https://lh3.ggpht.com/v1ekSSX7u7QnHxQqnjY8UdzTxRsy4O0OPRnjcQZ6EdPxlfYwGeWOqiDXIofMYXWnnsOFSuRiba2oPJYgufKXNNTSsg=s0,,,,
AK-KOG-313-20,http://hdl.handle.net/10934/RM0001.COLLECT.353704,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh3.ggpht.com/MeqIxcTYGlvOM35siP2Za1NadYvlzY1187kCaYlg2do3HUSmZmC20goFiO3g6-YYR3K36SY0nzefDx2r-j3LtcL-NA=s0,,,,
AK-KOG-313-21,http://hdl.handle.net/10934/RM0001.COLLECT.353705,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh4.ggpht.com/1kyh8e9Wm0aMRdsf9wYsLpn7DICLYGqqOTVCL3hI8FO4ApIhPZKsntj-LpVDo6y40g84aSaFa2X303lLJ3-zzKHoL2E=s0,,,,
AK-KOG-313-22,http://hdl.handle.net/10934/RM0001.COLLECT.353706,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh6.ggpht.com/hAaomXOvWV7YlSLz0rhOaINwGh3AR7Dn8TMp-zfFzSz18yF5R_dtHHORZXNmyuwyj7XJl4sPEj-ZfyCWSWzb-Bz3vrQ=s0,,,,
AK-KOG-313-23,http://hdl.handle.net/10934/RM0001.COLLECT.353708,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh5.ggpht.com/dGrH74NrJAOXP409w_bwaPEpo-1sIYHyz0SB3FsmhYiaW9Pc0Xo8jqok1BhuOLFaK5CcmCVcyjwfb5xObxXIXaKNIAI=s0,,,,
AK-KOG-313-24,http://hdl.handle.net/10934/RM0001.COLLECT.353715,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh5.ggpht.com/8Da59ioDGGUPUrex4VyacXkSqEzSbiFq6Oele5QbgqrQVmSBce6Kz2WKUE7xQu5wX1l9qH6-xUUNzA3nanGyuIekPA=s0,,,,
AK-KOG-313-25,http://hdl.handle.net/10934/RM0001.COLLECT.353709,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh6.ggpht.com/NjVQuvwlgbdytycmKVR4_u_qXAOQ2pYnl2o51iRMEY7KFNtA_kyhgcKnDPGHzZBk_nDgVkYX0oticKCnLJa_Ch38LOfw=s0,,,,
AK-KOG-313-26,http://hdl.handle.net/10934/RM0001.COLLECT.353710,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh4.ggpht.com/KMpi12e6DuXp_eILp9DXCKMIMJi9ZJq8sdhdbs4SXWW9DVaX5wy4o6RmRQO-VLfmgmXeRj3KeEN0oPTqgZS0BStDbjY=s0,,,,
AK-KOG-313-27,http://hdl.handle.net/10934/RM0001.COLLECT.353712,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh5.ggpht.com/9Hjlk97WyVK-BdRzOXiR35sdOckfAqOQxHChW7kUuk-zo_D-SdFfju3y-rZhqKaxv8F2xgC-P22PQg0t6gXP86AHKQ=s0,,,,
AK-KOG-313-28,http://hdl.handle.net/10934/RM0001.COLLECT.353716,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh6.ggpht.com/XBADjwDwSvKjNgJkl28sV-wIlL7SCqO9HCgavAfL7xdB0e0472wc20MtOitCOBSEQOEJkiuaNN-NqXjnBbJ552LA2uM=s0,,,,
AK-KOG-313-29,http://hdl.handle.net/10934/RM0001.COLLECT.353713,Schotel met een voorstelling van de kruisiging,schotel,anonymous,1780,https://lh6.ggpht.com/OQ6WuWTLc0xiulZE7TnRTPvaLPJNWOVdV7pu6MTyjcIO4VVw1T2vbM7pUqNijScLPASbDFwqrtvKOBL6-ihri_Ect4g=s0,,,,
AK-KOG-313-3-1,http://hdl.handle.net/10934/RM0001.COLLECT.681258,Peervormige melkkan met een voorstelling van de kruisiging,melkkan,anonymous,1780,https://lh3.googleusercontent.com/GXE5kbYKJldmlPsGaPq24VGW0QKWtqvbuPtznuwdY2rAJz6P6aXeREpDWB0Po2hU3HRfHqTOuVdRyHubdRhMNyqdhA=s0,,,,
AK-KOG-313-3-2,http://hdl.handle.net/10934/RM0001.COLLECT.681259,Deksel van peervormige melkkan met een voorstelling van de kruisiging,deksel,anonymous,1780,https://lh3.googleusercontent.com/m57pj_m7DRpE8X9PN2M1gTK-1g-U2_6FPdOs-fEywDqJtO52PPI2Aow88fiWB9pRW0loEYujnNzvLx2p7gSHhNE7TWU=s0,,,,
AK-KOG-313-3,http://hdl.handle.net/10934/RM0001.COLLECT.353686,Peervormige melkkan met een voorstelling van de kruisiging,melkkan,anonymous,1780,https://lh4.ggpht.com/vkUUJBqbLU65l5x8Krh1-MmzLadcKCcz4MKX4JDoTwEQwSy3qD4vHSFkWBhhNNRNvj9jimljEpsGV-AHNKp6LlaS47E=s0,,,,
AK-KOG-313-30,http://hdl.handle.net/10934/RM0001.COLLECT.353714,Deksel met bloemtakken en een decoratieve band,deksel,anonymous,1780,https://lh3.ggpht.com/q3-J9VnYBJsEMYZbkhV4U9ofgcslham2McIjQvxgVK-ED_jROkKv-0pUkm83aGk_w_aQnX7Aa6vqks-wftWgk6M_Kp_w=s0,,,,
AK-KOG-313-4,http://hdl.handle.net/10934/RM0001.COLLECT.353687,Peervormige melkkan met een voorstelling van de kruisiging,melkkan,anonymous,1780,https://lh4.ggpht.com/Y7y32S273kEf2STE4A12vVMTwDKDrFmpafqU-zSG2m9Sz4YHCThMAa1UE7eu33koxqzSmt-itiIsmtvNhb-TizCTrv0=s0,,,,
AK-KOG-313-5-1,http://hdl.handle.net/10934/RM0001.COLLECT.681256,Rechthoekige theebus met een voorstelling van de kruisiging,theebus,anonymous,1780,https://lh3.googleusercontent.com/KAQnsb9C2W976P5tc0K8u2ggA3xusOAt2_3hYYPWBcAByrg_bXrN0v70OWAQMPkc38tzlsu712GM2Kh-Cse3usJpFv79=s0,,,,
AK-KOG-313-5-2,http://hdl.handle.net/10934/RM0001.COLLECT.681257,Deksel van rechthoekige theebus met een voorstelling van de kruisiging,deksel,anonymous,1780,https://lh3.googleusercontent.com/4ZXtWbOaoW9aeIuA993Ev7srCvYPMlC2PHBCrzJB1HYEbilA0pjKAknMstGnPsIeml7sL99fqquX4aDe2_VtQBw3ogU=s0,,,,
AK-KOG-313-5,http://hdl.handle.net/10934/RM0001.COLLECT.353688,Rechthoekige theebus met een voorstelling van de kruisiging,theebus,anonymous,1780,https://lh4.ggpht.com/wdTACKmkl9dLov-BmXi4zE1la9BEZAnGgqpi_a55Nnp7UrC_QZ5HVQmR8-tJqLO3eVQY4XeeD71RRlSvzGoSu6ZWjVEN=s0,,,,
AK-KOG-313-6-1,http://hdl.handle.net/10934/RM0001.COLLECT.681254,Rechthoekige theebus met een voorstelling van de kruisiging,theebus,anonymous,1780,https://lh3.googleusercontent.com/fs4VTrNGHxOlySTEQnW7BWbMm9B3PZfKhcJjPqFhq1BC52BIMu6EtjgT45-mLjOd4pLqwKpZOF_MCIlXB6IYL6oUys8=s0,,,,
AK-KOG-313-6-2,http://hdl.handle.net/10934/RM0001.COLLECT.681255,Deksel van rechthoekige theebus met een voorstelling van de kruisiging,deksel,anonymous,1780,https://lh3.googleusercontent.com/G4cQbTzvWeyopFKRv1lP97weP5YWHCYdRmGB8Jv0NrxZzHq0dSDhq1Al1N2c-oerKDsZikCkjHMdDTqtPP9iwxZt5ZE8=s0,,,,
AK-KOG-313-6,http://hdl.handle.net/10934/RM0001.COLLECT.353689,Rechthoekige theebus met een voorstelling van de kruisiging,theebus,anonymous,1780,https://lh3.ggpht.com/8mQDGc9XJPNf9DN409ZOdzQKWAtDKIRlv5dCX2rLCMgagOG_vGbQQh_T09niWipAW0vFW7IEeTWKXP7N5dJ24pAVORM=s0,,,,
AK-KOG-313-7,http://hdl.handle.net/10934/RM0001.COLLECT.353690,Pattipan met een voorstelling van de kruisiging,pattipan,anonymous,1780,https://lh5.ggpht.com/9berB60CV6tjLadbGBnPbaSXFyVIl4_eUFYliAad2MUXAF-O4OAKR0AjuACoyEJESjTym7kziLtxFwAgXut-rTRp9Mjs=s0,,,,
AK-KOG-313-8,http://hdl.handle.net/10934/RM0001.COLLECT.353691,Pattipan met een voorstelling van de kruisiging,pattipan,anonymous,1780,https://lh3.ggpht.com/lNyJJYfK77dm9Jz3namCHstw3oUo1XrRKz_6wVhhIWa0Nr447E-U25em2iZ5gvm1cweBeQ1Ryz2cykQJnunxD4nYIxE=s0,,,,
AK-KOG-313-9,http://hdl.handle.net/10934/RM0001.COLLECT.353692,Schaal met een voorstelling van de kruisiging,schaal,anonymous,1780,https://lh3.ggpht.com/JzNQJPoRjIS8b6XkkF7fUe-h5WT2SNQpU5e1Cj3oVFNCvh9qpFTD9jaqGcNNUAwLvenU9nLvsL8RM0us-nd0d0zcCv0=s0,,,,
AK-KOG-313,http://hdl.handle.net/10934/RM0001.COLLECT.3118,Theeservies met een voorstelling van de kruisiging,theeservies,anonymous,1780,https://lh4.ggpht.com/3_0GxnVRWcrS2X-HxtgkPal0Po5-Op5cNXc7_S7ApgllvZvRqWgN7aI2XPB13ABRsgjzWSvxQLFRTWhngc74SvGai9Tk=s0,,,,
AK-KOG-315-A,http://hdl.handle.net/10934/RM0001.COLLECT.3124,Oorkop met Hollandse schepen voor anker in de Tafelbaai,kop,anonymous,1750,https://lh6.ggpht.com/MFTCaC288_k72si6msOTmGLpY1PJVkMZotj4pxhb3XCQ9mK-oUH7LPXJe4T5DagDsnXLG7PGVlXlJpuf3iuD4d7zjS8=s0,,,,
AK-KOG-315-B,http://hdl.handle.net/10934/RM0001.COLLECT.320010,Klokvormige kop met Hollandse schepen in de Tafelbaai,kop,anonymous,1750,https://lh6.ggpht.com/xeIzJ9lAhv5Z2uWZVMWc9Mm9GuLjASBlA5zdFlnhRzCbnoImK6m_ukLHHge_qO76xGEM0ncw_gf7ldZrRdv9cH4nmoA=s0,,,,
AK-KOG-315-C,http://hdl.handle.net/10934/RM0001.COLLECT.320011,Schotel met Hollandse schepen voor anker in de Tafelbaai,schotel,anonymous,1750,https://lh6.ggpht.com/C6qKcPPklKxyvw_6CnOvXcu8PSo2hyR-wSVZYLHQJ4j8gX9V7RPinLBieIbxUe50AIsCv7o5RokakNRgeCrY3-rTD3U=s0,,,,
AK-KOG-316-1,http://hdl.handle.net/10934/RM0001.COLLECT.694855,Balustervormige dekselpot met ruiters in landschappen en bloemtakken,dekselpot,anonymous,1680,https://lh3.googleusercontent.com/hmG6Ner1LrVYQnk3u_xhVi2uO5l2cepYwNTu6JjRWVu50xV1aTPYJL66E6nrQssLsRxsjuLQwjQF9ax5mDV1O0Rz0g=s0,,,,
AK-KOG-316-2,http://hdl.handle.net/10934/RM0001.COLLECT.694856,Deksel van balustervormige dekselpot met ruiters in landschappen en bloemtakken,deksel,anonymous,1680,https://lh3.googleusercontent.com/OzadXiye47-U_gBj-igecSOIOARUPURPbpKWdtDwVSJBwbuSQediZ1VeBECVqijgGjOvfsifdCSQuoDfQOQSbSus74w=s0,,,,
AK-KOG-316,http://hdl.handle.net/10934/RM0001.COLLECT.2554,Balustervormige dekselpot met ruiters in landschappen en bloemtakken,dekselpot,anonymous,1680,https://lh3.googleusercontent.com/-smkFlkM_qskm2Z4vZANcVTRXBIOrH1D15nNUJgVTNsfcDKsQzRc5GmBXT2SQdQjigGuSqUCXbDSz3ylQAqIV7MefhMp=s0,,,,
AK-KOG-317,http://hdl.handle.net/10934/RM0001.COLLECT.3264,Schotel met een pijnboom en bloeiende planten,schotel,anonymous,1725,https://lh3.googleusercontent.com/Aj-dY420KXyC01QT9dxIPy6C17WA01nrEoKDg4epcfxriqj9q5e95Ujr53FMs8FeglrKNG0gXPJUxF8zxiEVTvYP5xU=s0,,,,
AK-MAK-1,http://hdl.handle.net/10934/RM0001.COLLECT.1860,Fragment van een ritueel object,ritueel object,anonymous,-1600,https://lh3.googleusercontent.com/POnZrFsv95OmWyuJgIOucxWQ3wdbx4OQtkAFq-c8co04ugTAR7D97tODqX3RvVZZjhytrPKk3QM0iLEgCbOC6dvA4Q=s0,,,,
AK-MAK-10,http://hdl.handle.net/10934/RM0001.COLLECT.628,Dolkbijl,ritueel object,anonymous,-1200,https://lh3.googleusercontent.com/38mQTmET72XF_rH9NTeb_IcQPMkXthZ2em-UT3EK--jvSYubBSIfjSqm7yP8fn1XX1z9w14gzFO0AKvl7F_23N430pE=s0,,,,
AK-MAK-100,http://hdl.handle.net/10934/RM0001.COLLECT.1138,Pot met tijgers en bloemranken in reliÃ«f,pot,anonymous,-200,https://lh5.ggpht.com/0fCHLVO80B4OBMOwOjceOwGveWg43t4Y-jfdNb46opP_yg_qBs7QYY2_QArWqYxj788xPBeCHBy9OxQt3CzYoNRwQkY=s0,,,,
AK-MAK-1000,http://hdl.handle.net/10934/RM0001.COLLECT.1543,Netsuke,netsuke,Sogyoku,1800,https://lh3.googleusercontent.com/2qH7Vt_7V10rRtL-xBHLM9Lq4w207ceE-w5yWZiHtGHxmw5R8NN6pI6B7kEH1Du6pi_nGIftjy6VeEuNo6zCq8jSGA=s0,,,,
AK-MAK-1001,http://hdl.handle.net/10934/RM0001.COLLECT.1544,Netsuke,netsuke,Hidemasa,1800,https://lh3.googleusercontent.com/rf_0Joc_f2tlEUJwdwU8q8mxxk3FfOCwtvwJsze3tkUETHJww54YhkMARUo_nGjaMRpwQRTQU6VpYFrsJ2EfeaBWxKs=s0,,,,
AK-MAK-1002,http://hdl.handle.net/10934/RM0001.COLLECT.1545,Netsuke,netsuke,anonymous,1800,https://lh3.googleusercontent.com/6FVqdXA0EAgS4xr9NKyhGHHtJZgGSZB2InvcmwmJGIMjojvfOhtv1CxzMKhXUyEf_SOdVbDWpW65WOnJQ624vL3feA=s0,,,,
AK-MAK-1003,http://hdl.handle.net/10934/RM0001.COLLECT.1546,Netsuke,netsuke,anonymous,1800,https://lh3.googleusercontent.com/AtLgjP167Z9xyGQPrKONpLvWPElKlK8QrKrD83uNbDniZyhXt4NBsGWA_6Q9MeQGHS2G9zJemjp_xEBR-GtkbNgc36bR=s0,,,,
AK-MAK-1004,http://hdl.handle.net/10934/RM0001.COLLECT.1547,Netsuke,netsuke,,1700,https://lh3.googleusercontent.com/-yYDpPXV7652hBbHXmhhSY6CMc3-5AYHMAJSdHu8OTVE4VjkVTUJX8aEoHNtN4t4w7Iqojp6oWJ68xlZxTatOJjt1kI=s0,,,,
AK-MAK-1005,http://hdl.handle.net/10934/RM0001.COLLECT.989,Zwaardmesheft met optocht,kozuka,anonymous,1800,https://lh3.googleusercontent.com/jM2S9wxK44_AvcYh-_gA_xtLidHainqOqDeiwSQ845fmgRH61ONpgc6KyTm1J-9ciZuDk8-PuZVINlCBqzkL6LJT3MY=s0,,,,
AK-MAK-1006,http://hdl.handle.net/10934/RM0001.COLLECT.990,Zwaardmesheft,kozuka,anonymous,1600,https://lh3.googleusercontent.com/MvrIQllSUoKPC6PIOfNc-rJqIkJ-Yla0wBMhG09sW-ubsouGIv5_d7CnPftkqDSH4jUKrwAO_52bpNXHrVFoolqV2eQ=s0,,,,
AK-MAK-1007,http://hdl.handle.net/10934/RM0001.COLLECT.991,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/y-STP0cfhIxVPLJMIUl8cfYyLhw420J4o7vhqlJW-oV7kVS2nzrlI3rkQM9MKj8xFzCqwMsyR3q3zqawql8CHLuhxrk=s0,,,,
AK-MAK-1008,http://hdl.handle.net/10934/RM0001.COLLECT.992,Zwaardmesheft met plantmotief,kozuka,anonymous,1750,https://lh3.googleusercontent.com/utOewCBaTSg7lVFoIJD4qp-Ti9W6jCVgjzt5uedCzUMOappNxOIKV38ZhGzgZv8mfjWJJSzR_RPQcCBEL0gG4kmQTg=s0,,,,
AK-MAK-1009,http://hdl.handle.net/10934/RM0001.COLLECT.993,Zwaardmesheft,kozuka,anonymous,1800,https://lh3.googleusercontent.com/3N8eNq7bBaAy34WXcUwZ7rwSwA7lQjqZNnNDRLQP5LkPYF44tPYjcQ_5GHarno1PdghIyqTxFgO8dUnwSYWnbDgD73A=s0,,,,
AK-MAK-101,http://hdl.handle.net/10934/RM0001.COLLECT.666,Vaas met twee 'taotie'-maskers met ringen,vaas,anonymous,-206,https://lh3.googleusercontent.com/O869nL6BPr_lPAKBJzhnxp9T5DVp3HRAw-egjcK8wYZzHID1KrL_E2pkLiylBSVKBwfU9Rs4xTELYx-fuDAhGTKboA=s0,,,,
AK-MAK-1010,http://hdl.handle.net/10934/RM0001.COLLECT.994,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/EoBntV2O2vTGIYwzFFXvErh60lK41acUCK5v4Dv6vORtU1gMs7aZW4y1dlD_qRMYfFPoopDhQEgcIo5nEW9wojiLMVM=s0,,,,
AK-MAK-1011,http://hdl.handle.net/10934/RM0001.COLLECT.995,Zwaardmesheft met schaakstukkent,kozuka,anonymous,1750,https://lh3.googleusercontent.com/LxH_cNYbyXVS_Tcgz_fSGXjdaqffft9SJBhwGojS2L_EKj-IzqnvX9mvnldTouzBVwNTP7094AZ9tbuH35FD9a05lik=s0,,,,
AK-MAK-1012,http://hdl.handle.net/10934/RM0001.COLLECT.996,Zwaardmesheft,kozuka,Goto Mitsuyasu,1500,https://lh3.googleusercontent.com/TMxL6TnMoGwaiTBCpDds12XFJhx4Ka_LEK-B7ONeefdEoCdJ5s6JzkheyYWqYCpvwxcrkFt65uP_xhb3udIxAA2wSTQ=s0,,,,
AK-MAK-1013,http://hdl.handle.net/10934/RM0001.COLLECT.997,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/9Nd4jEvR4MRHoOfW-0bIsPLoSxpFP8Ng01jq1f-1SdCYKcRlSd7bJa_hHQ4uB6tW_azwvd98xsdx2ZaEPldbB3bWV_I=s0,,,,
AK-MAK-1014,http://hdl.handle.net/10934/RM0001.COLLECT.998,Zwaardmesheft met varentakken,kozuka,anonymous,1400,https://lh3.googleusercontent.com/kT5SYDs2rChx1w9E27yTJpJeJrkZV2mZwBDzZiGntiNvDtBnkR1x4Gl95dsnwlHx_PzwbT3oDKyks0Sk01AHijwiUMs=s0,,,,
AK-MAK-1015,http://hdl.handle.net/10934/RM0001.COLLECT.999,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/Ks40cptOqn7n0hc5PXzPvHMDhBQzKkxqlP2a_xVRlmqV3XrfcJBV85yViawQy9C0GihKJMQU6ZKObqk271MA9RXc0j4=s0,,,,
AK-MAK-1016,http://hdl.handle.net/10934/RM0001.COLLECT.1000,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/1cwAxGmGwp6nVTo01a5ayI1QVPTBVGh8HKscJRHteiO6z0qXH5jiO5zxF177nYfGnjD3o1l-3M1dK8jP7qBj9AwptCQ=s0,,,,
AK-MAK-1017,http://hdl.handle.net/10934/RM0001.COLLECT.1001,Zwaardmesheft,kozuka,Goto Mitsutake,1500,https://lh3.googleusercontent.com/tZPgzwYUbIqquXffh7Sus-o6Cm0GLJTDA3VxVwkeKccg7IXYdGzmW599tNCImphSG8svf8f9Fa_hdiRhLR7efHwtZLU=s0,,,,
AK-MAK-1018,http://hdl.handle.net/10934/RM0001.COLLECT.1002,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/kNvxCAUsB7X8e5AWIlVYOTvHnSzZQpsmjP4ogP_YIaWO5m_og4hite2EnDUShLojTPXC0YlgAyfMKDfEw0PxP3SXVw=s0,,,,
AK-MAK-1019,http://hdl.handle.net/10934/RM0001.COLLECT.1003,Zwaardmesheft met vliegende mussen,kozuka,anonymous,1800,https://lh3.googleusercontent.com/p5kXFqhHri_XIim_8zC7DiC3m4_4xzgvRgldWVqQ-qWgnPNRelXBh7_UKPQ9u4Qrf6GhA7SED_X4meoh_A8YZIr2Tg=s0,,,,
AK-MAK-102,http://hdl.handle.net/10934/RM0001.COLLECT.646,Beeld van een vogel,graffiguur,anonymous,700,https://lh3.googleusercontent.com/rGRe936z_IhC4r9bHWE2NKklvqs6Uty_Q7Y63VMu5gT5XxNzNUpoeZfiqUCDrHbCNFNAMXazVtua-L_dCid8WmJkSQ=s0,,,,
AK-MAK-1020,http://hdl.handle.net/10934/RM0001.COLLECT.1004,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/AZHcH-QGRCy_V8Xm69_1hMr_47mgutkzcsIrmFm2v-lCyrZVlxATQt3CIngAvpZwdkbrvgjjme-MQc4n-lGgmEmmjA=s0,,,,
AK-MAK-1021,http://hdl.handle.net/10934/RM0001.COLLECT.1005,Zwaardmesheft,kozuka,Iwamoto Konkan,1500,https://lh3.googleusercontent.com/ufvDDYqpX7Tk8QxzItUFNRAE2rnPSLrUwuJ4sY_5KRGFVresBcqNL_41XIZrgXPDwHXI4ZeaASm_wdhFC0GWUa-Byfc=s0,,,,
AK-MAK-1022,http://hdl.handle.net/10934/RM0001.COLLECT.1006,Zwaardmesheft,kozuka,Goto Denjo,1500,https://lh3.googleusercontent.com/wa7n-fvVsFEdzFS6vsc3qTPnVLQjUrqbEOqgmM9E8Mel0Tb5eJUgYTpx_6fG7YcRp4QNIht-c3KrNL_3qTCJzeimMw=s0,,,,
AK-MAK-1023,http://hdl.handle.net/10934/RM0001.COLLECT.1007,Zwaardmesheft,kozuka,Shigemitsu,1500,https://lh3.googleusercontent.com/jndfeSqqfPEOhZYMPm1_ma1JTK1oQ0sEinvRalroaCAZ8oj90_xqsRpbxtpu7oqk2EiZ1EkrVcD3HbiX_pQaIEteJR2_=s0,,,,
AK-MAK-1024,http://hdl.handle.net/10934/RM0001.COLLECT.1008,Zwaardmesheft met lotus,kozuka,anonymous,1800,https://lh3.googleusercontent.com/K62IuAMwWcdLRMLYVwOhLAlt-a-W0Qcuqb3DfrXpeKyZZbLMxsv03yLGD9K5chWn7mrPtF2tTKOg_Va8qC6rzhV3_fiA=s0,,,,
AK-MAK-1025,http://hdl.handle.net/10934/RM0001.COLLECT.1009,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/DhfP-tCQUDHiXETGUYFqEy-T08hEm39aSXst4n2f-FR9XECeCj9GiO-z8jVKPLB1OiRsRk2fXQZH_zlqSNq3HAcD1pY=s0,,,,
AK-MAK-1026,http://hdl.handle.net/10934/RM0001.COLLECT.1010,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/CyvyHO7FRNN0zXtRWtzS45JmwCaOXcGkI-FgHUjhoHMBiCzRj8KXl-a0M3tCVh72qCPq9O0Gy7-qMxFWQAPfSkC9bz8=s0,,,,
AK-MAK-1027,http://hdl.handle.net/10934/RM0001.COLLECT.1011,Zwaardmesheft,kozuka,Masayuki,1500,https://lh3.googleusercontent.com/F6QYLV7V3x02_9xKPibD60Cm4P-6ojPHteL_ItetiE9PD9Czm5X2bmEULYxIHnWGyDIz1EZDb8ARk8NIlXmmJL0H3mSh=s0,,,,
AK-MAK-1028,http://hdl.handle.net/10934/RM0001.COLLECT.1012,Zwaardmesheft,kozuka,anonymous,1500,https://lh3.googleusercontent.com/P4dP3a0FnZZn1veD6kzNh_ceXXRr8Ovjj0fpWLZi1lkRx24ScsUxZvRjZAc4qPF1llc-gOVPPhHfZe6zcIrKea4ppA=s0,,,,
AK-MAK-1029,http://hdl.handle.net/10934/RM0001.COLLECT.1013,Zwaardmesheft met krijger en boog,kozuka,Orando Hidehiko,1750,https://lh3.googleusercontent.com/PbavJ0MVgJkFVWAisCAKUcJ4kUf4zZYLW5bk3TwXdJbmgKuzxZfTO81rfs0IFGeKO7d69imRwE9UKZTIrgJfefC-gQ=s0,,,,
AK-MAK-103,http://hdl.handle.net/10934/RM0001.COLLECT.1139,Theekom met een bloemtak,theekom,anonymous,960,https://lh6.ggpht.com/CR_R8fZhkRKJTAOPkqkufOT0B2yzCjfvqLXpCiCByjOVQgY-DAPpD2IP7_xKAvSIls2EE90eG_YLPImLBrbTROG75A=s0,,,,
